TOTAL,MES,DIA,DIA2,Temperature,Relative Humidity,Wind Speed,Wind Direction,luna,P
51.75,3,16,5,23.8,30.97,10.8,146.67,2.453469538,75
56.25,3,17,6,23.7,35.47,7.2,90,0.314502668,75
57,3,18,7,26.4,20.82,7.2,300,0.222173447,75
47.25,3,19,1,24,28.87,14.4,307,2.315186878,75
50.25,3,20,2,22.85,51.98,8.09,233,6.649351823,75
56.25,3,21,3,26.8,26.51,9.4,166.25,13.16510454,75
52.5,3,22,4,27.5,26.31,7.6,187.5,21.65856224,75
62.25,3,23,5,27,30.16,7.2,130,31.76589291,75
52.5,3,24,6,28,26.33,9.4,139.25,42.97013983,75
53.25,3,25,7,26.7,25.69,7.2,34,54.63524307,75
56.25,3,26,1,25.8,31.94,10.8,226.67,66.06469027,75
57.75,3,27,2,25.9,30.05,7.3,158,76.57452556,75
44.25,3,28,3,23.5,43.12,7.2,205,85.56552778,75
40.5,3,29,4,23.5,32.18,7.2,74,92.57942605,75
37.5,3,30,5,23.9,28.09,16.6,86.67,97.3290304,75
42,3,31,6,25.6,31.62,24.1,95,99.69993954,75
52.5,4,1,7,19.7,49.03,3.6,40,99.72893451,75
45.75,4,2,1,25.4,31.99,10.9,318.5,97.56877897,75
50.25,4,3,2,25.1,51.98,8.09,233,93.44998493,75
39.75,4,4,3,19.6,30.67,13,195,87.64780419,75
56.25,4,5,4,24.7,17.65,7.2,220,80.45881681,75
60,4,6,5,27.6,12.18,20.5,270,72.18765169,75
50.25,4,7,6,14.1,35.62,0,150,63.14173697,75
60.75,4,8,7,19.1,30.18,3.6,80,53.63096471,75
56.25,4,9,1,18.6,30.47,8.09,90,43.96952203,75
49.5,4,10,2,28.9,13.9,7.6,110,34.47820119,75
60,4,11,3,24.5,43.32,7.2,143.33,25.48642682,75
65.25,4,12,4,22.4,48.79,7.2,45,17.33339757,75
67.5,4,13,5,21.4,25.99,10.8,213.33,10.36697536,75
44.25,4,14,6,22.85,51.98,8.09,150,4.937693369,75
46.5,4,15,7,24.9,22.57,7.2,110,1.384389221,75
54,4,16,1,25.5,30.47,7.2,86.67,0.008528203,75
48,4,17,2,29.8,21.62,10.8,300,1.036941751,75
61.5,4,18,3,27.2,25.93,7.2,300,4.577280014,75
50.25,4,19,4,27.1,22.7,9.4,166.67,10.57558637,75
54,4,20,5,24.5,43.11,3.6,60,18.78868781,75
48,4,21,6,21.1,46.2,5.4,310,28.78320659,75
50.25,4,22,7,24.6,35.32,7.2,294,39.96706677,75
48,4,23,1,27.9,27.36,10.8,150,51.65003651,75
63,4,24,2,30.7,18.63,7.2,205,63.12084369,75
57.75,4,25,3,28.2,16.63,11.2,310,73.72362695,75
55.5,4,26,4,24,20.19,11,223,82.91780433,75
65.25,4,27,5,27.4,19,13,232.5,90.31178472,75
42,4,28,6,29.6,10.68,20.5,305,95.66920881,75
50.25,4,29,7,29.5,27.54,10.8,300,98.89332066,75
54.75,4,30,1,27.1,30.25,10.8,203.33,99.99870891,75
42,5,1,2,25.2,32.48,9.4,158.5,99.07982255,75
54,5,2,3,27.9,32.46,7.2,140,96.2833851,75
50.25,5,3,4,25.9,43.79,7.1,337.33,91.78853687,75
58.5,5,4,5,27.7,36.08,7.2,10,85.7954528,75
46.5,5,5,6,22.85,51.98,8.09,50,78.52106517,75
53.25,5,6,7,21.7,65.59,7.2,77.5,70.19962214,75
53.25,5,7,1,25.9,44.41,7.2,80,61.08597837,75
57.75,5,8,2,22,55.78,4,326,51.46027352,75
70.5,5,9,3,23.2,59.07,3.6,270,41.63335607,75
65.25,5,10,4,28.7,32.94,7.6,340,31.9523285,75
50.25,5,11,5,24.1,52.35,7.2,270,22.80459746,75
46.5,5,12,6,21.1,73.12,9.4,10,14.61703575,75
59.25,5,13,7,26.9,49.39,6.7,140,7.845183981,75
63,5,14,1,25,52.95,13,85.5,2.9472132,75
47.25,5,15,2,22.85,51.98,8.09,100,0.33996283,75
57.75,5,16,3,28.1,39.6,11.2,223.25,0.340167162,75
51,5,17,4,27.5,35.51,11.2,325,3.101596067,75
65.25,5,18,5,26.7,34.1,11.4,319.5,8.564936488,75
52.5,5,19,6,27,25.52,25.9,295,16.43788449,75
48.75,5,20,7,26.3,15.17,7.2,317.67,26.21605657,75
57,5,21,1,21.9,42.26,7.2,175,37.24287211,75
66,5,22,2,27.3,25.42,7.2,236.67,48.79395741,75
55.5,5,23,3,27.4,28.28,9.4,170,60.16473361,75
58.5,5,24,4,26.9,37.69,3.6,230,70.74134346,75
46.5,5,25,5,25.5,42.49,7.2,300,80.04314547,75
50.25,5,26,6,25.5,37.74,11.2,50,87.73514061,75
49.5,5,27,7,30.1,40.35,7.2,206.67,93.61663838,75
52.5,5,28,1,22.7,64.65,7.6,140,97.59617085,75
47.25,5,29,2,28,48.42,7.4,271.5,99.66241208,75
43.5,5,30,3,24.7,54.68,7.2,10,99.85821521,75
56.25,5,31,4,22.9,70.26,3.6,310,98.26152817,75
57.75,6,1,5,23.7,72.2,3.6,70,94.97407093,75
48.75,6,2,6,23.4,58.11,3.6,20,90.11680958,75
55.5,6,3,7,28.5,28.15,7.2,86.67,83.83053082,75
52.5,6,4,1,28.5,31.37,3.6,100,76.2799896,75
49.5,6,5,2,27.5,48.17,7.2,216.67,67.66076118,75
56.25,6,6,3,26.9,45.97,7.6,275,58.2085315,75
51,6,7,4,27.2,46.29,5.4,265,48.21052652,75
54.75,6,8,5,26.5,51.74,7.2,165,38.01767785,75
55.5,6,9,6,21.4,71.79,3.6,320,28.05392734,75
48.75,6,10,7,24.5,62.57,7.2,216.67,18.81643882,75
57.75,6,11,1,27.7,48.61,3.6,180,10.85885062,75
43.5,6,12,2,24.5,58.83,11.2,145,4.75099034,75
53.25,6,13,3,22.9,65.03,13,130,1.014139452,75
55.5,6,14,4,20.7,76.39,3.6,350,0.040511235,75
68.25,6,15,5,24.1,53.31,18.4,290,2.01566031,75
47.25,6,16,6,21.2,64.84,7.2,300,6.867486354,75
45.75,6,17,7,23.2,62.97,7.6,245,14.2607969,75
53.25,6,18,1,25.2,48.52,22.3,287.5,23.64238577,75
65.25,6,19,2,20.3,76.91,7.2,280,34.32443674,75
57,6,20,3,18.7,78.08,9.4,280,45.58224137,75
42.75,6,21,4,24.2,62.07,13,265,56.7409221,75
58.5,6,22,5,20.8,74.74,3.6,180,67.23404359,75
51.75,6,23,6,22.1,68.72,13,186.67,76.62912344,75
52.5,6,24,7,21.5,72.56,7.2,280.33,84.62524666,75
54.75,6,25,1,23.9,61.93,10.8,253.5,91.03316574,75
54,6,26,2,21.3,69.5,7.6,73.33,95.7485517,75
62.25,6,27,3,18.1,88.1,0,95,98.72636703,75
54.75,6,28,4,22.85,51.98,8.09,40,99.96076236,75
61.5,6,29,5,16.1,93.79,0,95,99.47187197,75
44.25,6,30,6,23.6,54.43,7.6,95,97.29900552,75
50.25,7,1,7,20.8,75.24,9.4,40,93.49903239,75
51.75,7,2,1,22.2,70.31,4,218.5,88.14894886,75
63,7,3,2,24.4,62.29,6.7,229.67,81.35227625,75
53.25,7,4,3,19.4,76.19,3.6,200,73.24955169,75
67.5,7,5,4,19.4,80.2,3.6,140,64.03320699,75
61.5,7,6,5,23.5,50.35,18.4,70,53.96612025,75
56.25,7,7,6,22.4,59.34,11.2,80,43.40085773,75
59.25,7,8,7,25.8,48.27,13,175,32.79342827,75
54.75,7,9,1,19.5,83.16,7.2,104.5,22.70240571,75
57.75,7,10,2,23.9,57.03,11.2,105,13.7635542,75
63.75,7,11,3,23.1,57.47,5.4,205,6.633857032,75
50.25,7,12,4,20.1,73.58,7.6,90.5,1.908033775,75
66,7,13,5,21,68.54,13,72.5,0.023052219,75
51.75,7,14,6,23.6,57.03,13,40,1.176096494,75
69.75,7,15,7,20.2,81.24,3.6,35,5.282275754,75
69,7,16,1,22,68,3.6,75,11.98721753,75
60.75,7,17,2,22.3,59.78,11.2,82,20.73084884,75
68.25,7,18,3,16.4,94.41,3.6,30,30.84154897,75
55.5,7,19,4,17.7,86.33,3.4,210,41.63276781,75
57,7,20,5,24,62.05,9.4,236.67,52.47899086,75
68.25,7,21,6,17.6,87.61,7.6,260,62.85989042,75
54.75,7,22,7,25.5,54.08,7.2,84,72.37367967,75
59.25,7,23,1,26.2,57.24,3.6,140,80.72831699,75
57,7,24,2,27.3,54.62,7.2,276.67,87.7212839,75
66,7,25,3,19.2,74.54,3.6,360,93.21680587,75
74.25,7,26,4,23,64.07,37.1,290,97.12596053,75
59.25,7,27,5,24.8,57.14,3.6,155,99.39192411,75
65.25,7,28,6,23.4,62.51,11.2,25,99.98052714,75
60,7,29,7,21.9,65.16,7.6,220,98.8754661,75
44.25,7,30,1,25.5,61.69,3.6,185,96.07766381,75
57.75,7,31,2,25.9,55.08,7.2,172,91.60892297,75
65.25,8,1,3,19.1,91.6,3.6,80,85.52065586,75
61.5,8,2,4,23.9,55.71,14.8,100,77.90859463,75
54.75,8,3,5,23.4,56.06,9.4,156.67,68.93354757,75
55.5,8,4,6,22.2,57.81,11.2,105,58.84619223,75
55.5,8,5,7,23.3,54.85,3.6,53.33,48.01069276,75
69.75,8,6,1,23.4,60.06,9.4,93.33,36.91838542,75
53.25,8,7,2,23,62.78,3.6,133.33,26.18058101,75
52.5,8,8,3,18.6,85.98,3.6,30,16.49098416,75
59.25,8,9,4,19.8,75.19,3.6,220,8.555092319,75
63.75,8,10,5,22.5,73.36,3.6,275,2.99560275,75
55.5,8,11,6,18.4,95.7,3.6,130,0.255098877,75
57.75,8,12,7,24.4,59.21,3.8,193.67,0.523430303,75
58.5,8,13,1,24.4,61.4,13,95,3.712144713,75
59.25,8,14,2,18.9,85.42,3.6,190,9.482902932,75
54,8,15,3,20.7,70.1,5.4,240,17.31832353,75
74.25,8,16,4,17.9,100,3.6,320,26.61138115,75
65.25,8,17,5,24,59.54,3.6,175,36.74832464,75
55.5,8,18,6,18,80.42,5.4,170,47.16833413,75
54.75,8,19,7,24.8,62.11,5.4,77.5,57.39480289,75
46.5,8,20,1,24.8,65.74,3.6,245,67.04248753,75
54,8,21,2,21,76.74,14.8,142.5,75.80919374,75
58.5,8,22,3,19.7,76.57,7.6,50,83.46062394,75
54.75,8,23,4,19.4,79.18,3.6,70,89.8145048,75
63,8,24,5,23.1,62.91,9.4,116.67,94.72713743,75
58.5,8,25,6,26.1,46.25,0,98,98.08332243,75
60,8,26,7,22.1,68.34,7.2,98.5,99.78962792,75
48,8,27,1,22.7,64.99,9.4,95,99.7710237,75
63.75,8,28,2,23.2,68.56,3.6,113.33,97.97152701,75
49.5,8,29,3,17.7,99.37,3.6,330,94.36014155,75
54.75,8,30,4,22.5,73.23,9.4,95,88.94350919,75
57.75,8,31,5,20.1,76.62,13,173,81.78592876,75
53.25,9,1,6,19.1,92.1,3.4,50,73.0354894,75
47.25,9,2,7,23.4,67.21,7.2,300,62.95208478,75
67.5,9,3,1,25.2,60.93,9.4,102.5,51.92961321,75
60.75,9,4,2,23,68,3.7,175.33,40.50204835,75
67.5,9,5,3,22.1,67.74,7.6,90,29.32319903,75
47.25,9,6,4,23.3,71.52,3.6,196.67,19.11459263,75
59.25,9,7,5,23.8,64.63,7.1,105.33,10.58516165,75
45.75,9,8,6,23.1,67.92,7.2,153.33,4.337628563,75
61.5,9,9,7,24,62.32,10.8,272.5,0.784523781,75
54.75,9,10,1,23,68.5,3.6,250,0.096601862,75
48.75,9,11,2,23.2,72.42,3.6,126.67,2.196734811,75
48.75,9,12,3,22.1,72.96,7.6,116.67,6.797250759,75
60.75,9,13,4,22.7,76.61,7.6,116.67,13.46542599,75
61.5,9,14,5,23.3,66.93,14.8,96,21.69623373,75
63.75,9,15,6,18.4,93.02,3.6,330,30.9745145,75
57.75,9,16,7,20.4,85.95,3.6,165,40.81703283,75
56.25,9,17,1,22.85,51.98,8.09,165,50.79357129,75
54,9,18,2,22.2,72.75,14.8,165,60.53190522,75
53.25,9,19,3,23.5,66.04,3.6,146.67,69.71333203,75
62.25,9,20,4,21.6,78.93,3.6,300,78.06440344,75
51,9,21,5,24.3,67.64,3.6,96.67,85.34830357,75
52.5,9,22,6,25.1,65.22,3.6,100,91.35734256,75
70.5,9,23,7,23.9,64.43,13,117.5,95.90703375,75
54,9,24,1,25.6,51.65,3.6,50,98.83225205,75
52.5,9,25,2,24.4,61.72,11.2,35,99.98662415,75
57.75,9,26,3,22.8,69.84,7.6,180,99.24697187,75
60,9,27,4,23.3,67.43,7.6,266.67,96.52474103,75
57,9,28,5,22.4,69.83,7.6,135,91.78548747,75
54.75,9,29,6,21.7,76.66,3.6,255,85.07549821,75
46.5,9,30,7,23.2,67.38,3.6,173.33,76.55168024,75
63,10,1,1,23,64.27,7.6,160,66.50760221,75
51,10,2,2,23.6,59.95,7.2,133.67,55.38620954,75
66.75,10,3,3,20.8,64.85,7.6,75,43.76977947,75
51.75,10,4,4,23.6,62.02,7.2,100,32.34138721,75
60.75,10,5,5,22.9,60.46,14.8,136,21.81952217,75
48,10,6,6,22.9,71.73,3.6,180,12.87653404,75
47.25,10,7,7,23.8,58,3.6,230,6.058602602,75
62.25,10,8,1,19.7,75.61,7.2,276.67,1.726211586,75
40.5,10,9,2,22,59.11,10.8,290,0.028313989,75
60.75,10,10,3,22,60.89,3.6,73.33,0.912752757,75
55.5,10,11,4,22.9,63.94,7.2,240,4.164808308,75
63.75,10,12,5,22.1,73.15,3.8,330.5,9.459453911,75
45,10,13,6,22.7,67.7,7.2,126.67,16.41275226,75
63,10,14,7,24.2,65.69,7.2,320,24.62242008,75
53.25,10,15,1,22.4,75.94,3.6,86.67,33.69385126,75
52.5,10,16,2,21.6,75.14,7.6,87.5,43.2530208,75
59.25,10,17,3,24.6,59.87,9.4,167.5,52.95030169,75
66.75,10,18,4,23,57.74,25.9,93.33,62.45940462,75
52.5,10,19,5,19.1,75.16,3.6,30,71.47439248,75
45.75,10,20,6,23.2,59.38,7.2,70,79.70622993,75
67.5,10,21,7,21,70.35,3.6,110,86.87949118,75
69,10,22,1,20.1,77.65,7.2,125,92.72997389,75
50.25,10,23,2,21.3,71.81,7.2,133.33,97.00478664,75
51.75,10,24,3,20.8,75.03,3.6,270,99.46734808,75
51,10,25,4,22.3,68.77,7.2,116.67,99.90992834,75
44.25,10,26,5,22.6,63.77,3.6,260,98.17533483,75
43.5,10,27,6,23,67.2,3.6,103.33,94.18694098,75
46.5,10,28,7,23.1,56.1,7.6,72.5,87.98285368,75
59.25,10,29,1,22.4,54.38,14.8,122,79.74656111,75
47.25,10,30,2,22.8,56.91,3.6,215,69.82429172,75
64.5,10,31,3,22.3,65.75,10.8,213.33,58.71996176,75
61.5,11,1,4,21.9,63,16.6,256,47.06274239,75
54,11,2,5,21.4,60.88,7.6,175,35.54932014,75
53.25,11,3,6,19.8,75.79,7.2,160,24.87066508,75
72.75,11,4,7,17,81.01,16.6,113.86,15.63848132,75
57.75,11,5,1,20.6,65.94,27.7,137.5,8.32700965,75
48.75,11,6,2,22.2,61.79,3.6,133.33,3.241051223,75
63,11,7,3,22.7,60.3,7.1,184.5,0.512996015,75
45.75,11,8,4,23.6,58.36,7.2,226.67,0.123663029,75
54.75,11,9,5,22.9,51.38,3.6,133.33,1.936837045,75
57,11,10,6,23.7,50.11,3.6,170,5.736661075,75
47.25,11,11,7,22.8,52.61,7.2,226,11.25971387,75
59.25,11,12,1,19.6,65.67,16.6,287.5,18.21778675,75
54,11,13,2,20.9,50.7,7.2,96.67,26.31120968,75
50.25,11,14,3,13.9,50,20.5,82.5,35.23492496,75
55.5,11,15,4,17.3,52.63,3.6,126.67,44.68013104,75
51.75,11,16,5,12.1,72.96,3.6,60,54.33369028,75
51,11,17,6,12.1,72.96,3.6,60,63.87645146,75
67.5,11,18,7,12.1,72.96,3.6,60,72.98100147,75
50.25,11,19,1,12.1,72.96,3.6,60,81.30961023,75
57.75,11,20,2,12.1,72.96,3.6,60,88.51420051,75
69.75,11,21,3,12.1,72.96,3.6,60,94.241461,75
66.75,11,22,4,12.1,72.96,3.6,60,98.14681362,75
63.75,11,23,5,22.6,45.51,7.2,176.67,99.91998116,75
63.75,11,24,6,22.8,41.98,10.8,285,99.32198763,75
55.5,11,25,7,22.2,34.87,20.5,268.2,96.22899588,75
81,11,26,1,18.7,49.95,3.6,45,90.67382692,75
62.25,11,27,2,19.8,55.46,3.6,40,82.87332306,75
67.5,11,28,3,15.5,93.07,7.2,150,73.23073706,75
54,11,29,4,15.5,79.4,7.6,72.5,62.30763854,75
56.25,11,30,5,17.9,67.17,3.6,70,50.7680926,75
54,12,1,6,17.5,70.53,3.6,95,39.30608065,75
50.25,12,2,7,17.8,71.84,3.6,260,28.57195247,75
52.5,12,3,1,19.5,55,3.6,40,19.11315531,75
69,12,4,2,19.9,68.63,7.2,230,11.33905497,75
57,12,5,3,21,60.88,3.6,255,5.51191111,75
68.25,12,6,4,21.3,61.08,13,167.5,1.759168376,75
76.5,12,7,5,21.4,64.59,11.2,315,0.098363786,75
62.25,12,8,6,18.7,71.96,13,290,0.465602341,75
75,12,9,7,21.2,54.95,3.6,260,2.740770912,75
95.25,12,10,1,19.1,54.27,7.2,143.33,6.765927819,75
77.25,12,11,2,18.9,61.18,3.6,126.67,12.35628393,75
75,12,12,3,19.7,61.05,20.5,222.5,19.30509631,75
72,12,13,4,18.7,60.34,29.5,299.67,27.38443325,75
56.25,12,14,5,14.2,39.51,7.2,65,36.34341612,75
48.75,12,15,6,10,33.36,7.6,55,45.90477816,75
57.75,12,16,7,21.7,28.47,9.4,270,55.76008496,75
60.75,12,17,1,17.6,58.31,3.6,243.33,65.56427349,75
63,12,18,2,18.9,59.59,14.8,160,74.93142837,75
69,12,19,3,18.3,49.03,18.4,157.5,83.43550684,75
63,12,20,4,17.1,38.25,22.3,140,90.62108393,75
76.5,12,21,5,15.9,26.96,3.6,196.67,96.02889025,75
63,12,22,6,17.6,33.91,3.6,170,99.23801555,75
63.75,12,23,7,13.1,54.4,3.6,210,99.92119987,75
62.25,12,24,1,16.1,38.9,7.6,143.33,97.90315559,75
39,12,25,2,18.2,50.66,5.4,226.67,93.20714308,75
45,12,26,3,21.8,44.42,38.9,245,86.07492929,75
53.25,12,27,4,16.8,60.47,16.6,224.33,76.95103662,75
59.25,12,28,5,16.2,62.65,7.6,215,66.43228282,75
53.25,12,29,6,17.8,52.61,16.6,306.67,55.19404087,75
48.75,12,30,7,16.4,51.91,27.7,310,43.91098201,75
52.5,12,31,1,14.4,65.66,5.4,305,33.18985441,75
40.5,1,1,2,18.8,44.83,13,360,23.52585589,75
50.25,1,2,3,16.6,67.82,3.6,185,15.28561754,75
64.5,1,3,4,19,54.55,7.2,266.67,8.712399582,75
57.75,1,4,5,19.1,56.34,3.6,120,3.94507466,75
63.75,1,5,6,19.9,57.44,3.6,125,1.042094604,75
66.75,1,6,7,17.5,67.76,6.7,295,0.003743958,75
58.5,1,7,1,19.7,56.76,3.6,210,0.789001933,75
57,1,8,2,25.2,22.27,3.6,150,3.326022083,75
60,1,9,3,13.4,50.2,7.2,75,7.516945094,75
69,1,10,4,19.2,48.74,16.6,265,13.23836579,75
54.75,1,11,5,19.6,68.28,7.2,260,20.33853092,75
54.75,1,12,6,18.5,68.83,3.6,256.67,28.63172577,75
52.5,1,13,7,23.4,46.46,3.6,110,37.88989221,75
64.5,1,14,1,18.6,65.34,7.2,116.67,47.83183894,75
55.5,1,15,2,17.6,78.25,3.6,203.33,58.11173894,75
50.25,1,16,3,19.2,66.5,3.6,205,68.31078202,75
51.75,1,17,4,16.9,75.4,3.6,140,77.93806307,75
46.5,1,18,5,18.6,66.92,3.6,100,86.44768067,75
51.75,1,19,6,21.1,44.01,7.6,243.33,93.27711558,75
51.75,1,20,7,18,46.1,7.2,95,97.90652706,75
57,1,21,1,20.5,42.76,9.4,197.5,99.93063334,75
56.25,1,22,2,20.2,55.31,10.8,235,99.12732921,75
49.5,1,23,3,21.6,47.51,10.8,306.67,95.50409567,75
52.5,1,24,4,19,50.01,7.2,170,89.30726119,75
54.75,1,25,5,19.6,50.71,7.2,130,80.98965079,75
48,1,26,6,20.6,43.19,10.8,290,71.14493503,75
54,1,27,7,17.4,29.15,7.2,56.67,60.42647164,75
58.5,1,28,1,16.7,39.31,7.2,185,49.47077027,75
45.75,1,29,2,17.9,44.68,3.6,330,38.84082995,75
56.25,1,30,3,20,33.06,22.3,253.33,28.99575221,75
48.75,1,31,4,17.8,51.66,3.6,160,20.28450252,75
59.25,2,1,5,18.6,53.77,10.8,185,12.95643626,75
51,2,2,6,21.9,33.96,14.8,137.5,7.179905583,75
58.5,2,3,7,24,27.25,7.2,185,3.061854233,75
58.5,2,4,1,22.1,34.3,3.6,170,0.664111416,75
48.75,2,5,2,21.6,43.03,3.6,143.33,0.014726127,75
60,2,6,3,24,40.02,20.5,156.67,1.114392855,75
60.75,2,7,4,21,46.62,3.6,80,3.938654432,75
57.75,2,8,5,21.2,47.36,7.2,135,8.436371875,75
45.75,2,9,6,21.1,50.71,3.6,86.67,14.52438441,75
58.5,2,10,7,24.4,41.91,7.2,240,22.07788729,75
53.25,2,11,1,22.8,39.8,18.4,253.33,30.91633921,75
59.25,2,12,2,20.9,50.56,3.6,156.67,40.78601708,75
46.5,2,13,3,21.2,48.71,7.2,143.33,51.34265551,75
56.25,2,14,4,20.6,50.3,24.1,266.67,62.14038074,75
51,2,15,5,22.9,50.39,3.6,155,72.63514715,75
56.25,2,16,6,24.4,46.6,7.2,145,82.21044482,75
57,2,17,7,22.9,46.08,10.8,286.67,90.22882646,75
60.75,2,18,1,23.6,43.42,7.2,195,96.10492304,75
38.25,2,19,2,22.1,42.14,10.8,176.67,99.38647613,75
50.25,2,20,3,23.8,34.35,18.4,223.33,99.82367432,75
58.5,2,21,4,21.4,35.94,14.4,243.33,97.40758953,75
63,2,22,5,20.9,49.54,7.2,293.33,92.36672049,75
51.75,2,23,6,20.7,58.13,7.2,190,85.12350302,75
46.5,2,24,7,22.5,46.44,3.6,220,76.22450484,75
53.25,2,25,1,23.8,39.04,7.2,236.67,66.26388332,75
57.75,2,26,2,24.6,36.2,10.8,300,55.81789844,75
46.5,2,27,3,26.5,28.2,14.8,230,45.40098684,75
54.75,2,28,4,21,43.93,7.2,180,35.44522713,75
72,3,1,5,26.6,25.18,24.1,287.5,26.29853099,75
59.25,3,2,6,24.8,39.41,7.2,170,18.23411015,75
45.75,3,3,7,26.2,24.38,20.5,297.5,11.4642308,75
54.75,3,4,1,25.3,40.32,11.4,289,6.153482643,75
61.5,3,5,2,26.1,34.78,3.6,76.67,2.429249215,75
44.25,3,6,3,25.2,33.12,3.6,163.33,0.388800016,75
47.25,3,7,4,25.5,28.34,10.8,243.33,0.103110092,75
45.75,3,8,5,26.9,24.73,18.4,306.67,1.617329146,75
45.75,3,9,6,26.9,22.84,14.8,276.67,4.94723601,75
40.5,3,10,7,29.1,15.15,7.2,260,10.0705896,75
53.25,3,11,1,25.4,32.54,3.6,220,16.91254032,75
56.25,3,12,2,25.8,38.31,13,257.5,25.32554632,75
53.25,3,13,3,25.4,37.13,24.1,245,35.06659166,75
45.75,3,14,4,26,34.12,9.4,205,45.77749053,75
49.5,3,15,5,25.4,35.46,7.2,176.67,56.97662148,75
45,3,16,6,23,42.5,8.4,188.5,68.07099827,75
42,3,17,7,23.4,47.25,7.2,213.33,78.3946661,75
46.5,3,18,1,23.9,42.28,10.8,190,87.27265304,75
47.25,3,19,2,23.1,37.19,7.2,203.33,94.10078166,75
53.25,3,20,3,23.1,33.35,10.8,226.67,98.4241427,75
46.5,3,21,4,24.6,33.79,11.2,122.5,99.99485284,75
55.5,3,22,5,22.8,37.85,10.8,173.33,98.79471678,75
51,3,23,6,24.3,31.02,20.5,225,95.01893522,75
40.5,3,24,7,24.3,39.37,7.2,155,89.02855354,75
49.5,3,25,1,26.4,31.04,7.2,173.33,81.28708865,75
39.75,3,26,2,26.2,22.68,7.2,193.33,72.29810958,75
55.5,3,27,3,24.3,34.06,3.6,160,62.55616009,75
45.75,3,28,4,26.3,28.31,7.2,200,52.51629408,75
51.75,3,29,5,28.5,16.47,25.9,266,42.58098565,75
48.75,3,30,6,30.4,8.94,10.8,205,33.09935013,75
51,3,31,7,25.9,19.7,7.2,136.67,24.37280351,75
41.25,4,1,1,28.9,15.11,10.8,300,16.66256863,75
48.75,4,2,2,25.6,27.05,14.8,157.5,10.19644944,75
53.25,4,3,3,26,24.76,9.4,150,5.173919665,75
42,4,4,4,28.9,18.64,10.8,320,1.76925562,75
61.5,4,5,5,25.4,28.44,7.2,230,0.132214257,75
39.75,4,6,6,26.2,19.78,29.5,222.5,0.385071555,75
45.75,4,7,7,26.2,22.43,9.4,197.5,2.614325193,75
57.75,4,8,1,25.9,22.99,13,243.33,6.85561952,75
42.75,4,9,2,19.4,37.69,3.6,40,13.07184074,75
54,4,10,3,26.4,21.8,7.2,306.67,21.12686021,75
42.75,4,11,4,25.9,19.23,10.8,310,30.76056889,75
44.25,4,12,5,24.9,21.32,10.8,170,41.57355747,75
52.5,4,13,6,23.7,22.05,10.8,300,53.03055467,75
49.5,4,14,7,23.7,23.78,3.6,73.33,64.48921444,75
47.25,4,15,1,26.3,28.95,7.2,113.33,75.2547902,75
37.5,4,16,2,27.8,28.74,10.8,173.33,84.65316739,75
42.75,4,17,3,29,17.61,20.5,218,92.10772027,75
37.5,4,18,4,26.1,24.72,10.8,177.5,97.2027853,75
45.75,4,19,5,25.5,24.12,16.6,74,99.7198139,75
35.25,4,20,6,26.4,27.88,7.2,143.33,99.6403527,75
41.25,4,21,7,27.7,23.74,14.8,303.33,97.11954071,75
42,4,22,1,25.6,23.15,7.2,300,92.44102236,75
39.75,4,23,2,27.9,17.46,14.8,296.67,85.96672515,75
49.5,4,24,3,23.5,25.3,7.2,285,78.09282945,75
38.25,4,25,4,25.2,20.19,7.2,323.33,69.21830985,75
44.25,4,26,5,27.1,25.08,3.6,190,59.72710998,75
38.25,4,27,6,27.6,26.21,7.2,176.67,49.98121771,75
45,4,28,7,24.6,32.69,3.6,160,40.32038351,75
47.25,4,29,1,28.3,29.81,10.8,335,31.06464762,75
44.25,4,30,2,29.7,22.45,14.8,225,22.51726028,75
39.75,5,1,3,30.1,22.43,7.2,140,14.96694813,75
47.25,5,2,4,29.4,17.4,7.2,290,8.689081183,75
56.25,5,3,5,28.8,16.91,10.8,306.67,3.944963697,75
47.25,5,4,6,27.8,21.96,10.8,283.33,0.977589979,75
37.5,5,5,7,28.3,22.24,10.8,263.33,0.001501992,75
56.25,5,6,1,24.6,25.19,10.8,193.33,1.184628197,75
53.25,5,7,2,22.6,17.79,14.8,289.33,4.621674571,75
54.75,5,8,3,28.3,11.09,35.3,220,10.30174269,75
45,5,9,4,28,17.92,9.4,290,18.07661342,75
40.5,5,10,5,28,21.91,9.4,305,27.63911504,75
39.75,5,11,6,28.9,15.87,18.4,322.5,38.52146517,75
44.25,5,12,7,25.1,24.33,11.2,300,50.12024973,75
54,5,13,1,28.2,17.19,7.2,246.67,61.74804805,75
60.75,5,14,2,29.3,20.04,10.8,176.67,72.70370778,75
51,5,15,3,28.1,22.37,7.2,95,82.34709181,75
57,5,16,4,28.1,22.37,7.2,95,90.16245609,75
44.25,5,17,5,28.1,22.37,7.2,95,95.79820983,75
40.5,5,18,6,28.1,22.37,7.2,95,99.07805678,75
36.75,5,19,7,28.1,22.37,7.2,95,99.98641642,75
50.25,5,20,1,32,12.9,10.8,305,98.63674063,75
53.25,5,21,2,29.9,15.41,20.5,297.5,95.2334002,75
45,5,22,3,27.6,14.65,9.4,290,90.03640201,75
43.5,5,23,4,28.9,15.11,7.2,306.67,83.33465118,75
36.75,5,24,5,26.4,26.64,7.2,150,75.4294758,75
